,filename,precision,recall,f1,cosine_sim,levenshtein_distance,labels,inv_levenshtein,overall,language
0,CARMEN-I_CC_1.txt,1.0,0.8125,0.896551724137931,0.9769196075024402,149,"[['PROFESION', 'FAMILIARES_SUJETO_ASISTENCIA', 'FAMILIARES_SUJETO_ASISTENCIA', 'FECHAS', 'FECHAS', 'NUMERO_TELEFONO', 'NUMERO_TELEFONO', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'OTROS_SUJETO_ASISTENCIA'], ['PROFESION', 'FECHAS', 'FECHAS', 'NUMERO_TELEFONO', 'NUMERO_TELEFONO', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS']]",0.006711409395973154,3.6926827410363448,es
1,CARMEN-I_CC_3.txt,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3036787113523866,1632,"[['FECHAS', 'FECHAS', 'FECHAS'], ['FECHAS', 'OTROS_SUJETO_ASISTENCIA', 'NUMERO_IDENTIF']]",0.0006127450980392157,1.304291456450426,es
2,CARMEN-I_CC_4.txt,1.0,0.3157894736842105,0.4799999999999999,0.9360466877511251,225,"[['PROFESION', 'FAMILIARES_SUJETO_ASISTENCIA', 'FECHAS', 'FECHAS', 'FECHAS', 'NUMERO_TELEFONO', 'NUMERO_TELEFONO', 'FECHAS', 'FAMILIARES_SUJETO_ASISTENCIA', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS'], ['PROFESION', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS']]",0.0044444444444444444,2.73628060587978,es
3,CARMEN-I_CC_5.txt,1.0,0.043478260869565216,0.08333333333333333,0.16534265861271955,2059,"[['PROFESION', 'FAMILIARES_SUJETO_ASISTENCIA', 'FECHAS', 'FECHAS', 'FECHAS', 'NUMERO_TELEFONO', 'NUMERO_TELEFONO', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS'], ['PROFESION']]",0.00048567265662943174,1.2926399254722474,es
4,CARMEN-I_IA_ANTECEDENTES_1.txt,0.18181818181818182,0.125,0.14814814814814814,0.9022458752443488,259,"[['SEXO_SUJETO_ASISTENCIA', 'EDAD_SUJETO_ASISTENCIA', 'FAMILIARES_SUJETO_ASISTENCIA', 'FECHAS', 'FECHAS', 'FECHAS', 'OTROS_SUJETO_ASISTENCIA', 'HOSPITAL', 'FECHAS', 'HOSPITAL', 'FECHAS', 'FECHAS', 'HOSPITAL', 'FECHAS', 'FECHAS', 'FECHAS'], ['EDAD_SUJETO_ASISTENCIA', 'ANTICOAGULANTE', 'FECHA', 'HOSPITAL', 'FECHA', 'FECHA', 'FECHA', 'AÑO', 'MEDICAMENTO', 'ANTICOAGULANTE', 'MEDICAMENTO']]",0.003861003861003861,1.3610732090716826,es
5,CARMEN-I_IA_ANTECEDENTES_10.txt,0.3333333333333333,0.14285714285714285,0.2,0.7805631929408454,450,"[['FECHAS', 'PAIS', 'PAIS', 'PAIS', 'PAIS', 'PAIS', 'FAMILIARES_SUJETO_ASISTENCIA'], ['EDAD_SUJETO_ASISTENCIA', 'FECHAS', 'PROFESION']]",0.0022222222222222222,1.4589758913535438,es
6,CARMEN-I_IA_ANTECEDENTES_100.txt,0.6666666666666666,0.6363636363636364,0.6511627906976744,0.9713324693982468,0,"[['SEXO_SUJETO_ASISTENCIA', 'EDAD_SUJETO_ASISTENCIA', 'TERRITORIO', 'PAIS', 'PAIS', 'FECHAS', 'FECHAS', 'FECHAS', 'PAIS', 'HOSPITAL', 'NOMBRE_PERSONAL_SANITARIO', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS'], ['EDAD_SUJETO_ASISTENCIA', 'PAIS', 'TERRITORIO', 'FECHAS', 'FECHAS', 'FECHAS', 'TERRITORIO', 'OTROS_SUJETO_ASISTENCIA', 'NOMBRE_PERSONAL_SANITARIO', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'EDAD_SUJETO_ASISTENCIA', 'CENTRO_SALUD', 'NUMERO_IDENTIF', 'FECHAS', 'FECHAS', 'FECHAS', 'NUMERO_IDENTIF', 'FECHAS']]",1.0,3.9255255631262242,es
7,CARMEN-I_IA_ANTECEDENTES_101.txt,0.0625,0.02,0.030303030303030304,0.5011002915034857,760,"[['SEXO_SUJETO_ASISTENCIA', 'EDAD_SUJETO_ASISTENCIA', 'FECHAS', 'HOSPITAL', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS'], ['SUJETO_ASISTENCIA', 'EDAD_SUJETO_ASISTENCIA', 'CALLE', 'INSTITUCION', 'NUMERO', 'NUMERO', 'NUMERO', 'NUMERO', 'NUMERO', 'NUMERO', 'NUMERO', 'NUMERO', 'NUMERO', 'NUMERO', 'NUMERO', 'NUMERO']]",0.0013157894736842105,0.6152191112802001,es
8,CARMEN-I_IA_ANTECEDENTES_103.txt,0.3333333333333333,0.14285714285714285,0.2,0.51388250710014,608,"[['SEXO_SUJETO_ASISTENCIA', 'EDAD_SUJETO_ASISTENCIA', 'PROFESION', 'FECHAS', 'FECHAS', 'FECHAS', 'FECHAS'], ['EDAD_SUJETO_ASISTENCIA', 'AÑO', 'NUMERO']]",0.001644736842105263,1.1917177201327216,es
9,CARMEN-I_IA_ANTECEDENTES_105.txt,0.16666666666666666,0.06666666666666667,0.09523809523809522,0.8686495084434358,330,"[['SEXO_SUJETO_ASISTENCIA', 'EDAD_SUJETO_ASISTENCIA', 'FAMILIARES_SUJETO_ASISTENCIA', 'FECHAS', 'FECHAS', 'FECHAS', 'HOSPITAL', 'FECHAS', 'FECHAS', 'HOSPITAL', 'FECHAS', 'FECHAS', 'FECHAS', 'HOSPITAL', 'FECHAS'], ['SUJETO_ASISTENCIA', 'EDAD_SUJETO_ASISTENCIA', 'INSTITUCION', 'CENTRO_SALUD', 'CENTRO_SALUD', 'MEDICACION']]",0.0030303030303030303,1.2002512400451673,es
