,filename,precision,recall,f1,cosine_sim,levenshtein_distance,labels,inv_levenshtein,overall,language
0,CARMEN-I_CC_1.txt,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9898781867404689,258,"[['hilandero', 'suegro', '2 yernos', '8/9/21', '7/9/21', '976028134', '983425634', '8/9/21', '7/9/21', '8/9/21', '7/9/21', '8/9/21', '7/9/21', 'Salud laboral', '15/09', '10.09.2021'], ['hilandero', 'suegro', '2 yernos', '8/9/21', '7/9/21', '976028134', '983425634', '8/9/21', '7/9/21', '8/9/21', '7/9/21', '15/09', '8/9/21', '7/9/21', '10.09.2021', 'Salud laboral']]",0.003875968992248062,3.6604208223993835,es
1,CARMEN-I_CC_2.txt,0.4888888888888889,0.9565217391304348,0.6470588235294117,0.9992941541649164,0,"[['20/05', 'Centro COVID', 'suegros', '27/04/2011', '29/04/2011', 'Hospital COVID', '3/05/2011', '30/04', '7/05', '7/05', '18/05', 'Centro COVID', 'suegros', '27/04/2011', '29/04/2011', '3/05/2011', '30/04', '7/05', '7/05', 'WYX/8408/5545'], ['20/05', '3 semanas', 'Centro COVID', 'suegros', 'FECHA INICIO SÍNTOMAS: 27/04/2011', 'FECHA INGRESO URGENCIAS: 29/04/2011', 'FECHA INGRESO Hospital COVID: 3/05/2011', '30/04', '7/05', '7/05', '18/05', 'Centro COVID', 'suegros', 'FECHA INICIO SÍNTOMAS: 27/04/2011', 'FECHA INGRESO URGENCIAS: 29/04/2011', 'FECHA INGRESO HOSPITAL SALUT: 3/05/2011', '30/04', '7/05', '7/05', '17 h', 'WYX/8408/5545']]",1.0,4.091763605713652,bi
2,CARMEN-I_CC_3.txt,0.4,0.6666666666666666,0.5,1.0,15,"[['2017', 'abril', '1/01/2018'], ['medico de cabecera', '2017', '1/01/2018']]",0.06666666666666667,2.6333333333333333,es
3,CARMEN-I_CC_4.txt,0.4222222222222222,0.95,0.5846153846153845,1.0,0,"[['Técnico informático', 'cónyuge', '11/3', '11/3', '5/3', '933780084', '963767731', '18/3', 'cónyuge', '20/3', '11/3', '34', '24/03', '27/3', '11/3', '5/3', '27/03', '11/3', '5/3'], ['HDOM COVID-19 POSITIVO', 'Técnico informático', 'cónyuge', '11/3', 'SARS-CoV-2', '11/3', '5/3', 'Teléfono HDOM', '933780084', 'hospital', '963767731', '18/3', 'HDOM COVID-19 POSITIVO', 'cónyuge', '20/3', 'HDOM COVID-19 POSITIVO', 'SARS-CoV-2', '11/3', '34/', 'HDOM COVID-19 positivo', '24/03', '27/3', 'HDOM COVID-19 POSITIVO', 'SARS-CoV-2', '11/3', '5/3', '27/03', 'HDOM COVID-19 POSITIVO', 'SARS-CoV-2', '11/3', '5/3']]",1.0,3.956837606837607,es
4,CARMEN-I_CC_5.txt,0.9583333333333334,0.8846153846153846,0.9199999999999999,0.9985158824062343,0,"[['neurocirujano', 'hermana', '12/11', '11/11', '15/11', '949706819', '992250525', '12/11/2024', '18/11', '12/11/2024', '17/11', '21/11', '12/11/2024', '17/11', '12/11/2024', '17/11', '18/11', 'martes 20/11', 'lunes 26/11', '12/11/2024', '17/11', '18/11', 'martes 20/11'], ['neurocirujano', 'hermana', '12/11', '11/11', '15/11', '949706819', '992250525', '12/11/2024', '18/11', '12/11/2024', '17/11', '21/11', '12/11/2024', '17/11', '48h', '12/11/2024', '17/11', '18/11', '20/11', '26/11', '12/11/2024', '17/11', '18/11', '20/11']]",1.0,4.761464600354953,es
5,CARMEN-I_IA_ANTECEDENTES_1.txt,0.9565217391304348,0.88,0.9166666666666666,0.9966715850465314,15,"[['Varón', '79 años', 'esposa', '03/2027', '1/05', '04/2027', 'Historia clínica electrónica', 'Centro Médico Aspasia', '18/04/2027', 'H. Virxe da Regla', '10/03/2027', '17/03/2027', 'HOSPITAL MONTSERRAT', '20/04', '2012', '7/05/2027'], ['Varón', '79 años', 'esposa', '03/2027', '1/05', '04/2027', 'calle', 'Centro Médico Aspasia', '18/04/2027', 'H. Virxe da Regla', '10/03/2027', '17/03/2027', 'HOSPITAL MONTSERRAT', '20/04', '2012', '7/05/2027']]",0.06666666666666667,3.8165266575102996,es
6,CARMEN-I_IA_ANTECEDENTES_10.txt,1.0,1.0,1.0,1.0,1,"[['2021', 'Níger', 'Curazao', 'Georgia', 'Islas Feroe', 'Luxemburgo', 'sobrino'], ['2021', 'Níger', 'Curazao', 'Georgia', 'Islas Feroe', 'Luxemburgo', 'sobrino']]",1.0,5.0,es
7,CARMEN-I_IA_ANTECEDENTES_100.txt,0.8108108108108109,1.0,0.8955223880597014,1.0000000000000004,0,"[['mujer', '51 años', 'Samara', 'Rusia', 'España', '2005', 'enero de 2016', '2004', 'Kazajistán', 'Centro Médico Aspasia', 'Valvanera', '4/2010', '12/2010', '12/2011', 'Oct/15', 'julio 2016', 'julio 2016', 'Agosto 2018', '2011', '2011', '2011', '23.8.20'], ['mujer', '51 años', 'región de Samara', 'Rusia', 'España', 'Barrera idiomatica', 'familiares', '2005', 'enero de 2016', '2004', 'Kazajistán', 'Centro Médico Aspasia', 'Valvanera', '4/2010', '12/2010', '12/2011', 'Oct/15', 'julio 2016', 'julio 2016', 'CAP', 'Agosto 2018', '2011', '2011', '2011', '23.8.20 17']]",1.0,4.706333198870513,es
8,CARMEN-I_IA_ANTECEDENTES_101.txt,0.6538461538461539,0.6181818181818182,0.6355140186915889,0.9759865614894169,75,"[['Mujer', '49 años', '1990', 'H. Universitario Federico García Lorca', '1990', '1991', 'dic/05', 'may/12', 'dic/6', 'mar/12', '25/12', '26/12', '26/12', '28/02', '28/02', '27/03', '28/03', '30/03', '30/03', '3/04', '3/04', '12/6', '12/6', '03/9', '03/9', '09/10', '09/10', '02/12', '02/12', 'jun/12', 'may/12', 'mar/12', 'ene/12', 'ene/10', '2010', 'ene/12', 'dic/05', 'mar/08', 'oct/11', 'may/12', 'dic/11', '2001', '2011', '2010', '1998', '2009', '1989', '2009', 'mar/12', 'mar/11'], ['Mujer', '49 años', '1990', 'H. Universitario Federico García Lorca', '1990-1991', 'dic/05', 'may/12', 'dic/6', 'mar/12', '25/12-26/12', '26/12-28/02', '28/02-27/03', '28/03-30/03', '30/03-3/04', '3/04-12/6', '12/6-03/9', '03/9-09/10', '09/10-02/12', '02/12-actual', 'jun/12', 'may/12', 'mar/12', 'ene/12', 'ene/10', '2010', 'ene/12', 'dic/05', 'mar/08', 'oct/11', 'may/12', 'dic/11', '2001', '2011', '2010', '1998', '2009', '1989', '3 embrarazos a término, 8 abortos electivos', '2009', 'mar/12', 'mar/11']]",0.013333333333333334,2.896861885542311,es
9,CARMEN-I_IA_ANTECEDENTES_102.txt,0.9,0.9310344827586207,0.9152542372881356,0.9954907856593411,19,"[['Madre', '5/2026', 'C. La Salud', '7/2026', '10', '13/12/26', '08/11', '6/2027', '09/10/27', '82/1/2027', '2/05/28', '07/12/27', '22/09/27', '13/10/28', '20/03/29', 'abr', 'jul de 2027', '15/08', '6/7/29', '13/11/28', '31/12/2028', '31/01/29', '20/03/29', 'juny', 'Desembre'], ['Madre', '5/2026', 'C. La Salud', '7/2026', '10- 13/12/26', '08/11-STOP 6/2027', '09/10/27', '82/1/2027', '2/05/28', '07/12/27', '22/09/27', '13/10/28', '20/03/29', 'abr y jul de 2027', '15/08', '6/7/29', '13/11/28', '31/12/2028', '31/01/29', '20/03/29', 'juny', 'Desembre']]",0.05263157894736842,3.794411084653466,es
10,CARMEN-I_IA_ANTECEDENTES_103.txt,0.7272727272727273,0.7272727272727273,0.7272727272727273,1.0000000000000033,0,"[['Varón', '69 años', 'trabajaba en una farmacia', '2014', '2016', '2016', '2018'], ['Varón', '69 años', 'jubilado', 'farmacia', '2014', '2016', '2016', '30 años', '2018']]",1.0,4.181818181818185,es
11,CARMEN-I_IA_ANTECEDENTES_104.txt,0.5454545454545454,1.0,0.7058823529411764,1.0000000000000002,0,"[['mujer', '82 años', 'yerno', '2000', '8/13', '2011', '2002', '2000', '18/11/2013', '18 /11/2013'], ['mujer', '82 años', 'yerno', 'calle', 'silla de ruegas', 'habitos toxicos', 'alergias a ningun medicamento', '2000', '8/13', '2011', '2002', '2000', '18/11/2013', '18 /11/2013']]",1.0,4.251336898395722,es
12,CARMEN-I_IA_ANTECEDENTES_105.txt,0.673469387755102,1.0,0.8048780487804877,1.0000000000000004,0,"[['Mujer', '76 años', 'marido', '24/07/2025', '2021', 'diciembre 2024', 'HOSPITAL MONTSERRAT', 'febrero 2021', 'marzo de 2021', 'Cl. Costa de la Luz', 'diciembre 2024', 'enero de 2023', 'enero 2023', 'Cl. Costa de la Luz', '15/08/2025'], ['Mujer', '76 años', 'marido', '24/07/2025', '2021', 'diciembre 2024', '72% FCMT', 'ANSIEAD GENERALIZADA', 'HOSPITAL MONTSERRAT', 'febrero 2021', 'marzo de 2021', 'Urología Cl. Costa de la Luz', 'diciembre 2024', '11/90/40', '25 cm de agua', '87 cc', 'enero de 2023', 'C1M2', 'enero 2023', 'H. pylori', 'Reumatología Cl. Costa de la Luz', '15/08/2025']]",1.0,4.47834743653559,es
13,CARMEN-I_IA_ANTECEDENTES_106.txt,0.9090909090909091,1.0,0.9523809523809523,1.0,0,"[['28 años', 'Jamaica', 'Fornillos de Aliste', 'suegro', '2009', '2016', '2019'], ['Paciente', '28 años', 'Jamaica', 'Fornillos de Aliste', 'suegro', '2009', '2016', '2019']]",1.0,4.861471861471862,es
14,CARMEN-I_IA_ANTECEDENTES_107.txt,0.875,0.9545454545454546,0.9130434782608695,1.0,12,"[['Mujer', '78 años', 'cuñado', 'sobrino', '5/10/2013', '03/2012', '7/2012', '07/2012', '09/2012', '07/2013', '05/2012', '9/2012', 'Jolanta', '4 Julio', '1/2013', '09/14', '12/14', '1997', '2007', 'abril-2009'], ['Mujer', '78 años', 'cuñado', 'sobrino', '5/10/2013', '03/2012', '7/2012', '07/2012', '09/2012', '07/2013', '05/2012', '9/2012', 'DER (Dra Jolanta)', '4 Julio', '1/2013', '09/14', '12/14', '1997', '2007', 'abril-2009']]",0.08333333333333333,3.8259222661396577,es
15,CARMEN-I_IA_ANTECEDENTES_108.txt,0.8571428571428571,1.0,0.923076923076923,1.0000000000000007,0,"[['37 años', 'profesional de la salud'], ['37 años', 'profesional de la salud', 'pacientes']]",1.0,4.780219780219781,es
16,CARMEN-I_IA_ANTECEDENTES_109.txt,0.8181818181818182,1.0,0.9,0.9999999999999989,0,"[['Mujer', '72 años', '01/2026', '2013', 'marzo de 2016', '10/02/2017'], ['Mujer', '72 años', '01/2026', '2013', 'marzo de 2016', '3 años', '10/02/2017']]",1.0,4.718181818181817,bi
17,CARMEN-I_IA_ANTECEDENTES_11.txt,0.47368421052631576,1.0,0.6428571428571429,1.0,0,"[['76 años', 'hijos', 'octubre de 2028', 'octubre de 2028'], ['76 años', 'exfumadora', 'sus hijos', 'Fibrogastroscopia de octubre de 2028', 'octubre de 2028', 'cardiologo de la privada', 'cardiologo privado']]",1.0,4.116541353383459,es
18,CARMEN-I_IA_ANTECEDENTES_110.txt,0.8333333333333334,0.9523809523809523,0.888888888888889,1.0000000000000004,34,"[['Varón', '85 años', '2014', 'año 2000', 'director de ventas', 'esposa', 'nuera', 'prima', 'nuera', 'prima', 'nuera', '2020', '2021', 'Hosp Santa Eulalia', '02/4/2026'], ['Varón', '85 años', '2014', '2000', 'director de ventas', 'esposa', 'nuera', 'su prima', 'su nuera', 'su prima', 'la nuera', '2020', '2021', 'Hosp Santa Eulalia', '02/4/2026']]",0.029411764705882353,3.704014939309057,es
19,CARMEN-I_IA_ANTECEDENTES_111.txt,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.9948849155278366,21,"[['Hombre', '51 años', '2012', 'Hospital Clínico Universitario Ferrán i Clua', 'Hospital Mediterráneo', '01/03/2020', '01/03/2020', '2007', '31/8/13', 'ago', 'abr/13', '08/10/2015'], ['Hombre', '51 años', 'Pensionista', '2012', 'Hospital Clínico Universitario Ferrán i Clua', 'Hospital Mediterráneo', '01/03/2020', '01/03/2020', '2007', '31/8/13', '13', '08/10/2015']]",0.047619047619047616,3.7267144894626734,es
20,CARMEN-I_IA_ANTECEDENTES_112.txt,0.9444444444444444,0.8095238095238095,0.8717948717948718,0.9999999999999997,0,"[['Varón', '41 años', 'República Italiana', 'Centro', 'septiembre 2008', 'trabajaba en construcción (manipulación maquinaria)', 'enero 2011', 'Argelia', '2000', 'agosto 2010', 'Hsh', '5/11'], ['Varón', '41 años', 'República Italiana', 'Centro', 'septiembre 2008', 'construcción', 'enero 2011', 'Argelia', '2000', 'agosto 2010', 'centro', 'Hsh', '5/11']]",1.0,4.625763125763125,es
21,CARMEN-I_IA_ANTECEDENTES_113.txt,0.9655172413793104,1.0,0.9824561403508771,1.0000000000000002,0,"[['Mujer', '84 años', '2019', 'C. La Salud', 'Luaces', '2021', 'C. La Salud', '14.02.26', 'Diciembre 2026', 'C. La Salud', 'Nanning', 'diciembre de 2022', 'Centro Médico Aspasia', 'febrero 2023', '16/03/2027'], ['Mujer', '84 años', '2019', 'C. La Salud', 'CAP', 'Luaces', '2021', 'C. La Salud', '14.02.26', 'Diciembre 2026', 'C. La Salud', 'Nanning', 'diciembre de 2022', 'Centro Médico Aspasia', 'febrero 2023', '16/03/2027']]",1.0,4.947973381730188,es
22,CARMEN-I_IA_ANTECEDENTES_114.txt,0.8,0.7272727272727273,0.761904761904762,1.0000000000000007,19,"[['Varón', '50 años', 'Palaos', 'Hontangas', 'mujer', 'hijos', 'trabaja de investigador bioquímico'], ['Varón', '50 años', 'Palaos', '30 años', 'Hontangas', 'mujer', 'investigador bioquímico']]",0.05263157894736842,3.3418090681248587,es
23,CARMEN-I_IA_ANTECEDENTES_115.txt,1.0,1.0,1.0,1.0000000000000002,4,"[['Mujer', '75 años', '02/2020', 'agosto 2021'], ['Mujer', '75 años', '02/2020', 'agosto 2021']]",0.25,4.25,bi
24,CARMEN-I_IA_ANTECEDENTES_116.txt,0.9,1.0,0.9473684210526316,1.0000000000000002,0,"[['Varón', '51 años', '2004', 'República Italiana', 'España', 'tres yernos', 'República Italiana', 'primo', 'Ameijeira', 'mecánico de coches', 'República Italiana'], ['Varón', '51 años', '2004', 'República Italiana', 'España', '5 años', 'tres yernos', 'República Italiana', 'primo', 'Ameijeira', 'mecánico de coches', 'República Italiana']]",1.0,4.847368421052631,es
25,CARMEN-I_IA_ANTECEDENTES_117.txt,0.7647058823529411,0.7222222222222222,0.7428571428571428,0.9899941317865651,0,"[['una fratria de cinco hermano', 'Cayarga', 'Irak', 'docente', 'hermana', 'dos yernos', 'tía', '1989', '2020', 'H Virgen del Carmen'], ['Cayarga', 'Irak', 'docente', '12 años', 'hermana', 'dos yernos', 'tía', '1989', '17 años', '2020', 'H Virgen del Carmen']]",1.0,4.219779379218871,es
26,CARMEN-I_IA_ANTECEDENTES_118.txt,1.0,1.0,1.0,0.9999999999999998,3,"[['Varón', '63 años', 'prima', 'nuera', 'H. Virxe da Regla', 'abril 2010', '6/10', '1998', 'HOSPITAL MONTSERRAT'], ['Varón', '63 años', 'prima', 'nuera', 'H. Virxe da Regla', 'abril 2010', '6/10', '1998', 'HOSPITAL MONTSERRAT']]",0.3333333333333333,4.333333333333333,es
27,CARMEN-I_IA_ANTECEDENTES_119.txt,0.8888888888888888,1.0,0.9411764705882353,1.0000000000000018,0,"[['Hombre', '51 años', 'Emiratos Árabes Unidos', 'Turín', 'Hijo'], ['Hombre', '51 años', 'Emiratos Árabes Unidos', 'Turín', 'Hijo', 'EII']]",1.0,4.830065359477126,es
28,CARMEN-I_IA_ANTECEDENTES_12.txt,0.8125,0.9069767441860465,0.8571428571428572,0.9992513900999368,0,"[['69 años', '05/100', 'marzo-12', '2006', 'agosto', 'marzo-12', 'marzo- 12', 'Centro Médico Aspasia', 'Tenreiro', 'Ucles', 'abril-16', 'Hospital Clínico Universitario Ferrán i Clua', 'mayo-16', 'C. La Salud', 'día 3/06', 'Parga', '7/3/16', 'El Marín', 'Febrero de 2014', '2000', 'marzo-12', 'Arcos', 'marzo-12', '2011', '4 primas', 'tío', '17.07.2023'], ['69 años', '05/100', 'marzo-12', 'CCEE-MAS', 'agosto', 'marzo-12', 'marzo-12', 'Centro Médico Aspasia', 'Medicina Interna', 'Tenreiro', 'Ucles', 'abril-16', 'Hospital Clínico Universitario Ferrán i Clua', 'mayo-16', 'C. La Salud (MAS)', '3/06', 'Parga', '7/3/16', 'nov-06', 'El Marín', 'Febrero de 2014', 'FIBRÓTICA', '2000', 'marzo-12', 'Arcos', 'marzo-12', 'FG 2011', '96', '4 primas', 'tío', '17.07.2023']]",1.0,4.5758709914288405,es
